STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,TIME_HORIZ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2053,,12117711,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2054,,12080509,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2055,,12045367,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2056,,12011764,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2057,,11979196,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2058,,11947195,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2059,,11915353,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2060,,11883333,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,TUR,,POP,,PS,,F,,Y_LT20,,P,,2061,,11850859,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2024,,6798544,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2025,,6816311,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2026,,6830683,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2027,,6840238,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2028,,6845652,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2029,,6849862,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2030,,6854734,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2031,,6855906,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2032,,6849903,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2033,,6840402,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2034,,6831589,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2035,,6825175,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2036,,6819896,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2037,,6813656,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2038,,6804599,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2039,,6792046,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2040,,6776324,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2041,,6758768,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2042,,6740230,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2043,,6720962,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2044,,6700082,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2045,,6676379,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2046,,6649419,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2047,,6618570,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2048,,6585119,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2049,,6550024,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2050,,6513100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2051,,6472884,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2052,,6427444,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2053,,6374940,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2054,,6313830,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2055,,6249464,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2056,,6182001,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2057,,6117578,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2058,,6056810,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2059,,5998467,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2060,,5943359,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHL,,POP,,PS,,F,,Y15T64,,P,,2061,,5891985,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2024,,18275024,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2025,,18400206,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2026,,18503085,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2027,,18592300,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2028,,18672047,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2029,,18746539,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2030,,18819002,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2031,,18889855,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2032,,18958364,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2033,,19024932,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2034,,19087439,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2035,,19147038,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2036,,19193213,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2037,,19227304,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2038,,19258839,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2039,,19285680,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2040,,19305008,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2041,,19315042,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2042,,19314068,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2043,,19300421,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2044,,19273468,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2045,,19234281,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2046,,19184844,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2047,,19126806,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2048,,19061632,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2049,,18990486,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2050,,18913491,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2051,,18829753,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2052,,18737904,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2053,,18636929,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2054,,18525925,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2055,,18404369,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2056,,18272441,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2057,,18130834,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2058,,17980616,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2059,,17822842,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2060,,17659122,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y15T64,,P,,2061,,17491096,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2024,,26597195,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2025,,26446756,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2026,,26262812,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2027,,26049445,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2028,,25823421,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2029,,25600612,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2030,,25396719,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2031,,25214271,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2032,,25050066,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2033,,24902434,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2034,,24783292,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2035,,24700876,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2036,,24647696,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2037,,24616782,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2038,,24618058,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2039,,24642749,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2040,,24669658,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2041,,24688655,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2042,,24692449,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2043,,24685543,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2044,,24668526,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2045,,24632412,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2046,,24581742,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2047,,24526983,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2048,,24471592,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2049,,24417528,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2050,,24358650,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2051,,24287782,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2052,,24203564,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2053,,24106192,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2054,,24004850,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2055,,23904081,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2056,,23817570,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2057,,23754911,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2058,,23700990,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2059,,23655561,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2060,,23617635,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DEU,,POP,,PS,,F,,Y15T64,,P,,2061,,23576909,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2024,,3278940,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2025,,3249202,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2026,,3217865,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2027,,3185018,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2028,,3149764,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2029,,3112536,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2030,,3073810,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2031,,3033295,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2032,,2989939,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2033,,2944485,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2034,,2900217,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2035,,2858830,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2036,,2819297,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2037,,2778782,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2038,,2737685,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2039,,2696476,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2040,,2654551,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2041,,2612910,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2042,,2571715,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2043,,2531077,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2044,,2490636,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2045,,2450569,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2046,,2412572,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2047,,2377247,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2048,,2344063,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2049,,2314223,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2050,,2288360,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2051,,2265937,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GRC,,POP,,PS,,F,,Y15T64,,P,,2052,,2246693,,A,,0,,,
